Soy,Tengo,Argentina,Años de experiencia,Años en el puesto actual,Trabajo de,Gente a cargo?,Cuánta?,Tecnologías que utilizás,Tecnologías que utilizás,Automation o funcional?,Tecnologías que utilizás,Tecnologías que utilizás,Tenés guardias?,Cuánto cobrás por guardia (en tu moneda local),"Porcentaje, bruto o neto?",Tipo de contrato,Salario mensual (en tu moneda local),Bruto o neto?,Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto a Julio 2016,Recibís algún tipo de bono,A qué está atado el bono,Tuviste ajustes por inflación en 2016?,De qué % fue el ajuste?,Cantidad de empleados,Cambiaste de empresa en los últimos 6 meses?,Cuál fue el principal motivo de cambio?,Beneficios extra
Hombre,24 - 26,Provincia de Buenos Aires,2,1,Networking,No,0,"Linux, Windows, Mikrotik",,,,,No,0,Porcentaje de mi sueldo,Full-Time,15000,Neto,2,3,No,No recibo bono,Dos,37.5,101-200,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Laptop, Masajes, Stock options, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos"
Hombre,27 - 30,Provincia de Buenos Aires,5,5,Networking,No,0,"Linux, Windows, Cisco IOS",,,,,No,0,Porcentaje de mi sueldo,Full-Time,15000,Neto,1,2,No,No recibo bono,Dos,20,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Provincia de Buenos Aires,4,Menos de un año,Networking,No,0,"Linux, Windows, Amazon Web Services, VMWare",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Part-Time,15000,Neto,2,2,No,No recibo bono,Uno,10,11-50,Sí,DESPIDO,"Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc)"
Hombre,27 - 30,Provincia de Buenos Aires,8,3,Networking,Sí,2,"Windows, Amazon Web Services, VMWare",,,,,"Sí, pasiva",600,Neto,Full-Time,15000,Neto,1,2,No,No recibo bono,No,0,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Laptop"
Hombre,24 - 26,Provincia de Buenos Aires,3,3,Networking,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,15200,Bruto,2,1,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,37 - 40,Provincia de Buenos Aires,10+,7,Networking,No,0,"Linux, Windows",,,,,No,0,Bruto,Tercerizado (trabajo a través de consultora o agencia),16000,Neto,2,2,No,No recibo bono,Dos,19,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,9,4,Networking,No,0,"Linux, Windows",,,,,No,0,Neto,Full-Time,16000,Neto,2,1,No,No recibo bono,Uno,30,1-10,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles"
Hombre,27 - 30,Provincia de Buenos Aires,2,2,Networking,No,0,"Linux, Solaris, Windows, VMWare",,,,,"Sí, pasiva",0,Neto,Full-Time,18000,Neto,3,2,No,No recibo bono,Dos,29,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Descuentos en gimnasios, Horarios flexibles"
Hombre,37 - 40,Provincia de Buenos Aires,10+,5,Networking,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Part-Time,18000,Neto,3,2,Menos de un sueldo,Mix de las anteriores,Uno,20,51-100,No,No cambié de empresa,Horarios flexibles
Hombre,24 - 26,Provincia de Buenos Aires,Menos de un año,Menos de un año,Networking,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,20000,Bruto,3,3,No,No recibo bono,No,0,501-1000,Sí,Desafíos profesionales,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas, Viáticos"
Hombre,50+,Provincia de Buenos Aires,10+,5,Networking,Sí,3,"*BSD, Linux, Windows, VMWare",,,,,No,0,Bruto,Part-Time,20000,Neto,2,2,No,No recibo bono,Uno,4,201-500,No,No cambié de empresa,"Aumento por inflación, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,3,2,Networking,No,0,Linux,,,,,"Sí, pasiva",1800,Neto,Full-Time,21000,Bruto,3,2,No,No recibo bono,Dos,33,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Clases de idiomas, Laptop, Masajes, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,41 - 45,Provincia de Buenos Aires,10+,7,Networking,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Part-Time,23000,Neto,1,2,No,No recibo bono,Más de dos,30,101-200,No,No cambié de empresa,Guardería
Hombre,37 - 40,Provincia de Buenos Aires,10+,1,Networking,No,0,"Linux, Windows, Azure, VMWare",,,,,"Sí, pasiva",1600,Bruto,Full-Time,25756,Bruto,2,2,Un sueldo,Performance de la compañía,Uno,20,501-1000,Sí,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Comidas pagas/subvencionadas"
Hombre,31 - 33,Provincia de Buenos Aires,10+,5,Networking,No,0,"Cisco, checkpoint, f5, firepower",,,,,"Sí, pasiva",9000,Neto,Full-Time,29000,Neto,3,2,Menos de un sueldo,Mix de las anteriores,Dos,37,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Descuentos en gimnasios, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,18 - 20,Provincia de Buenos Aires,Menos de un año,Menos de un año,Networking,Sí,4,cisco,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,29985,Bruto,4,3,No,No recibo bono,Uno,35,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Laptop"
Hombre,24 - 26,Provincia de Buenos Aires,4,4,Networking,Sí,2,"*BSD, HP-UX, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,30000,Neto,4,4,No,No recibo bono,No,0,1-10,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Provincia de Buenos Aires,8,10+,Networking,No,0,"Windows, VMWare, CISCO",,,,,"Sí, pasiva",7000,Bruto,Full-Time,32000,Bruto,3,2,No,No recibo bono,Dos,27,501-1000,No,No cambié de empresa,"Comidas pagas/subvencionadas, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos"
Hombre,50+,Provincia de Buenos Aires,10+,7,Networking,Sí,2,IBM Z/OS & VM ,,,,,"Sí, pasiva",0,Bruto,Remoto (empresa de otro país),44000,Bruto,2,1,Un sueldo,Mix de las anteriores,Uno,24,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Descuentos en gimnasios, Laptop, WFH (Trabajar desde casa)"
Hombre,Menos de 18 años,Provincia de Buenos Aires,4,2,Networking,Sí,9,"Linux, Windows, OpenStack",,,,,"Sí, pasiva",500,Neto,Full-Time,49000,Bruto,1,2,No,No recibo bono,Uno,6,1-10,No,No cambié de empresa,"Descuentos en gimnasios, Laptop"
Hombre,24 - 26,Provincia de Buenos Aires,5,Menos de un año,Obra civil,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,22000,Neto,3,3,No,No recibo bono,Dos,20,51-100,Sí,Despido,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,2,2,Operador,No,0,Windows,,,,,No,0,Bruto,Full-Time,23000,Bruto,4,2,Un sueldo,Performance de la compañía,Uno,30,11-50,No,No cambié de empresa,Aumento por inflación
Hombre,21 - 23,Provincia de Buenos Aires,5,3,Operador de monitoreo,No,0,"Windows, VMWare",,,,,"Sí, activa",0,Porcentaje de mi sueldo,Full-Time,12100,Neto,2,1,No,No recibo bono,Uno,10,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Provincia de Buenos Aires,2,Menos de un año,Operador SIM,No,0,"Windows, VMWare",,,,,No,0,Neto,Full-Time,12000,Neto,3,2,No,No recibo bono,No,0,1-10,Sí,Salario,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,10+,6,operario,No,0,Windows,,,,,No,0,Neto,Full-Time,18000,Bruto,2,2,Menos de un sueldo,Mix de las anteriores,Uno,7,1-10,No,No cambié de empresa,"Bonos por desempeño, Comidas pagas/subvencionadas, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,37 - 40,Provincia de Buenos Aires,6,6,operario de planta,No,0,Windows,,,,,No,0,Bruto,Part-Time,20000,Neto,3,3,Un sueldo,Performance de la compañía,Más de dos,12,1001+,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Snacks, golosinas, bebidas, Sueldo divido en dos pagos por mes, Viáticos"
Hombre,18 - 20,Provincia de Buenos Aires,Menos de un año,Menos de un año,peon,No,0,las manos,,,,,No,0,Neto,Part-Time,2600,Neto,2,1,No,No recibo bono,No,0,1-10,No,No cambié de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,8,8,Peon general,No,0,Windows,,,,,No,0,Bruto,Full-Time,10738,Bruto,3,3,No,No recibo bono,Uno,30,1-10,No,No cambié de empresa,Comidas pagas/subvencionadas
Hombre,37 - 40,Provincia de Buenos Aires,10+,10+,PM,Sí,4,Windows,,,,,No,13500,Neto,Part-Time,13500,Neto,1,1,No,No recibo bono,Uno,25,1001+,No,No cambié de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Mujer,27 - 30,Provincia de Buenos Aires,3,2,PM,Sí,2,"Windows, .NET Javascript css",,,,,No,0,Porcentaje de mi sueldo,Full-Time,21600,Neto,3,2,No,No recibo bono,Dos,34,51-100,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas"
Hombre,27 - 30,Provincia de Buenos Aires,4,1,PM,Sí,2,"Linux, Windows",,,,,No,0,Bruto,Full-Time,23000,Bruto,3,3,No,No recibo bono,Uno,30,101-200,Sí,Salario,"Horarios flexibles, Laptop"
Hombre,34 - 36,Provincia de Buenos Aires,10+,Menos de un año,PM,No,0,Windows,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,30000,Bruto,2,3,Menos de un sueldo,Performance de la compañía,No,0,11-50,Sí,Salario,Clases de idiomas
Hombre,34 - 36,Provincia de Buenos Aires,10+,Menos de un año,PM,Sí,3,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,30000,Bruto,2,2,No,No recibo bono,Uno,32,501-1000,Sí,Mejores beneficios,Horarios flexibles
Hombre,34 - 36,Provincia de Buenos Aires,10+,9,PM,Sí,15,"Linux, Windows, Amazon Web Services",,,,,"Sí, pasiva",1000,Bruto,Full-Time,35000,Bruto,2,2,No,Performance de la compañía,Dos,30,1001+,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios"
Hombre,34 - 36,Provincia de Buenos Aires,10+,6,PM,Sí,2,"Linux, Windows, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,37000,Neto,4,3,No,No recibo bono,Uno,20,51-100,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,6,1,PM,Sí,6,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,37000,Bruto,3,3,Un sueldo,Performance de la compañía,Dos,25,1001+,No,No cambié de empresa,"Aumento por inflación, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,9,6,PM,Sí,2,"Windows, Azure, VMWare",,,,,No,0,Bruto,Full-Time,44500,Bruto,3,2,De uno a tres sueldos,Mix de las anteriores,Dos,34,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Horarios flexibles, Laptop"
Hombre,31 - 33,Provincia de Buenos Aires,8,Menos de un año,PM,No,0,"Windows, VMWare",,,,,No,0,Bruto,Full-Time,51000,Bruto,3,3,3+ sueldos,Mix de las anteriores,Dos,30,501-1000,Sí,Salario,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Laptop"
Hombre,37 - 40,Provincia de Buenos Aires,10+,10+,PM,No,0,"Windows, SAP",,,,,No,0,Porcentaje de mi sueldo,Full-Time,65000,Bruto,4,3,Un sueldo,Performance individual,Uno,7,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,10+,3,Product owner,Sí,6,Linux,,,,,No,0,Porcentaje de mi sueldo,Full-Time,51000,Bruto,4,3,No,No recibo bono,Dos,50,201-500,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Masajes, Playroom, WFH (Trabajar desde casa)"
Mujer,21 - 23,Provincia de Buenos Aires,Menos de un año,Menos de un año,QA / Tester,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Part-Time,6200,Neto,1,1,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Provincia de Buenos Aires,2,2,QA / Tester,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,10000,Bruto,1,1,No,No recibo bono,No,0,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,5,2,QA / Tester,No,0,Windows,,,,,No,0,Bruto,Part-Time,10600,Bruto,1,1,No,No recibo bono,Uno,22,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,8,8,QA / Tester,No,0,Windows,,,,,No,0,Bruto,Full-Time,10650,Bruto,2,3,No,No recibo bono,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Viáticos"
Hombre,31 - 33,Provincia de Buenos Aires,2,2,QA / Tester,No,0,"Windows, gams",,,,,No,0,Porcentaje de mi sueldo,Full-Time,12000,Bruto,1,1,No,No recibo bono,No,0,101-200,No,No cambié de empresa,Horarios flexibles
Hombre,27 - 30,Provincia de Buenos Aires,3,1,QA / Tester,No,0,"Windows, Amazon Web Services, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,12000,Neto,1,1,No,No recibo bono,Uno,23,201-500,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Playroom, Snacks, golosinas, bebidas, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,5,3,QA / Tester,No,0,Windows,,,,,No,0,Bruto,Full-Time,12500,Neto,1,2,No,No recibo bono,Dos,10,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Masajes, WFH (Trabajar desde casa)"
Mujer,27 - 30,Provincia de Buenos Aires,7,7,QA / Tester,No,0,Windows,,,,,No,0,Bruto,Full-Time,14000,Bruto,2,2,No,No recibo bono,No,0,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios"
Hombre,37 - 40,Provincia de Buenos Aires,4,3,QA / Tester,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,14500,Neto,2,1,Menos de un sueldo,Mix de las anteriores,Dos,25,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Masajes, WFH (Trabajar desde casa)"
Hombre,34 - 36,Provincia de Buenos Aires,7,4,QA / Tester,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,14800,Neto,1,1,No,No recibo bono,Uno,20,101-200,No,No cambié de empresa,"Aumento por inflación, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,6,6,QA / Tester,No,0,"Windows, VMWare, Jira",,,,,No,0,Bruto,Full-Time,16000,Bruto,2,1,No,No recibo bono,No,10,101-200,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Masajes, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,2,2,QA / Tester,No,0,"Linux, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,Full-Time,17000,Neto,3,2,No,No recibo bono,Uno,30,11-50,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Snacks, golosinas, bebidas, Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Hombre,31 - 33,Provincia de Buenos Aires,5,5,QA / Tester,No,0,"Windows, Sql",,,,,No,0,Neto,Full-Time,18000,Neto,4,4,No,No recibo bono,No,0,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,6,6,QA / Tester,Sí,4,"Linux, Windows, IOS",,,,,No,0,Porcentaje de mi sueldo,Full-Time,22000,Neto,1,1,Menos de un sueldo,Horas extras,Uno,30,51-100,No,Salario,"Capacitaciones y/o cursos, Horarios flexibles, Playroom, Stock options, WFH (Trabajar desde casa)"
Hombre,34 - 36,Provincia de Buenos Aires,8,5,QA / Tester,Sí,5,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,22000,Neto,2,2,No,No recibo bono,No,0,101-200,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,27 - 30,Provincia de Buenos Aires,2,2,QA / Tester,No,0,"Linux, Docker / Containers, Selenium, Jenkins",,,,,No,0,Neto,Full-Time,25000,Neto,4,4,No,No recibo bono,No,0,11-50,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Provincia de Buenos Aires,8,8,QA / Tester,No,0,"*BSD, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,26000,Bruto,3,4,No,No recibo bono,Uno,18,201-500,Sí,Lugar de trabajo ,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,10+,7,QA / Tester,No,0,"Linux, Windows, Amazon Web Services, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,30000,Neto,3,1,No,No recibo bono,Uno,20,11-50,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,9,2,QA / Tester,Sí,1,"Windows, Mtm, tfs, ",,,,,No,0,Bruto,Full-Time,32000,Bruto,3,3,Un sueldo,Mix de las anteriores,Dos,40,11-50,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,7,1,QA / Tester,Sí,5,Windows,,,,,No,0,Bruto,Remoto (empresa de otro país),45000,Neto,3,4,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,Menos de 18 años,Provincia de Buenos Aires,Menos de un año,Menos de un año,Reparacion,No,0,Windows,,,,,No,0,Bruto,Freelance,700,Neto,2,2,No,Performance individual,No,0,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Provincia de Buenos Aires,4,4,SALES,No,0,Windows,,,,,No,0,Neto,Part-Time,12000,Neto,3,3,De uno a tres sueldos,Performance individual,Dos,53,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,10+,2,seguridad,Sí,3,Windows,,,,,"Sí, activa",1200,Neto,Part-Time,33000,Bruto,4,4,No,navidad,Uno,28,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,4,4,Soporte,No,0,"Linux, Windows, VMWare",,,,,No,0,Neto,Freelance,9000,Bruto,2,1,No,No recibo bono,Más de dos,45,1-10,No,No cambié de empresa,Ninguna de las anteriores
Hombre,37 - 40,Provincia de Buenos Aires,10+,Menos de un año,Soporte OT,No,0,"Windows, VMWare, WonderWare",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,28000,Bruto,2,2,3+ sueldos,Performance individual,Dos,30,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop"
Hombre,24 - 26,Provincia de Buenos Aires,5,5,Soporte tecnico,No,0,"Windows, cpanel",,,,,"Sí, activa",0,Porcentaje de mi sueldo,Full-Time,13125,Neto,3,4,No,No recibo bono,No,0,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,4,4,soporte tecnico,No,0,Windows,,,,,"Sí, activa",0,Bruto,Full-Time,16000,Bruto,1,1,No,Mix de las anteriores,No,0,1001+,Sí,Desafíos profesionales,"Abono de celular y/o Internet, Comidas pagas/subvencionadas"
Hombre,24 - 26,Provincia de Buenos Aires,3,4,Soporte tecnico,No,0,"Windows,  Hyper-v",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,18300,Neto,2,2,No,No recibo bono,Uno,7,51-100,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,10+,9,Storage / Backup,Sí,20,"Linux, Windows",,,,,"Sí, pasiva",1000,Bruto,Full-Time,26000,Bruto,3,2,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,37 - 40,Provincia de Buenos Aires,10+,10+,Storage / Backup,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,33500,Neto,3,2,No,No recibo bono,Uno,7,1001+,No,No cambié de empresa,Comidas pagas/subvencionadas
Hombre,21 - 23,Provincia de Buenos Aires,2,2,Support Level 2,No,0,"Windows, VMWare, IBM",,,,,No,0,Porcentaje de mi sueldo,Full-Time,11200,Neto,2,1,No,No recibo bono,Dos,25,1001+,No,No cambié de empresa,Comidas pagas/subvencionadas
Hombre,18 - 20,Provincia de Buenos Aires,Menos de un año,Menos de un año,SysAdmin / DevOps,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,12,Neto,4,4,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Comidas pagas/subvencionadas
Hombre,21 - 23,Provincia de Buenos Aires,1,1,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Bruto,Full-Time,13,Bruto,2,2,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Abono de celular y/o Internet
Hombre,27 - 30,Provincia de Buenos Aires,3,3,SysAdmin / DevOps,No,0,Windows,,,,,"Sí, pasiva",0,Neto,Full-Time,14,Neto,3,2,No,No recibo bono,Dos,30,1-10,No,No cambié de empresa,Aumento por inflación
Hombre,46 - 49,Provincia de Buenos Aires,10+,5,SysAdmin / DevOps,No,0,"*BSD, Linux, Windows, Xen Server",,,,,"Sí, pasiva",0,Neto,Freelance,2300,Neto,1,1,No,No recibo bono,Más de dos,20,1-10,No,No cambié de empresa,"WFH (Trabajar desde casa), Ninguna de las anteriores"
Mujer,27 - 30,Provincia de Buenos Aires,5,5,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,5666,Neto,1,1,No,No recibo bono,Uno,5,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Provincia de Buenos Aires,5,5,SysAdmin / DevOps,No,0,Windows,,,,,No,6000,Bruto,Full-Time,6000,Neto,1,2,No,No recibo bono,Uno,30,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas, Viáticos"
Hombre,18 - 20,Provincia de Buenos Aires,Menos de un año,Menos de un año,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Neto,Full-Time,6000,Neto,1,1,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Provincia de Buenos Aires,2,2,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,"Sí, activa",3000,Porcentaje de mi sueldo,Full-Time,7000,Neto,3,2,No,No recibo bono,Uno,5,501-1000,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,31 - 33,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Neto,Full-Time,9000,Neto,1,1,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Ninguna de las anteriores
Mujer,37 - 40,Provincia de Buenos Aires,1,10+,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Neto,Part-Time,9500,Neto,2,1,No,No recibo bono,No,0,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Mujer,37 - 40,Provincia de Buenos Aires,1,10+,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Neto,Part-Time,9500,Neto,2,1,No,No recibo bono,No,0,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,5,5,SysAdmin / DevOps,No,0,Linux,,,,,No,0,Neto,Part-Time,10000,Neto,3,1,Menos de un sueldo,estado,Uno,30,101-200,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,18 - 20,Provincia de Buenos Aires,3,2,SysAdmin / DevOps,No,0,"Linux, Windows, Proxmox",,,,,No,0,Porcentaje de mi sueldo,Full-Time,10300,Bruto,2,1,No,No recibo bono,Uno,25,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,7,7,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Neto,Full-Time,10900,Neto,1,1,No,No recibo bono,Más de dos,40,1001+,No,No cambié de empresa,Ninguna de las anteriores
Mujer,27 - 30,Provincia de Buenos Aires,7,5,SysAdmin / DevOps,No,0,Windows,,,,,"Sí, activa",0,Porcentaje de mi sueldo,Part-Time,11000,Neto,2,1,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Ninguna de las anteriores
